test,mean0,mean1,mean2,mean3,mean4,mean5,mean6,mean7,mean8,mean9,mean10,mean11,mean12,mean13,mean14,mean15,mean16,mean17,mean18,mean19
574,72.25217391,68.58722628,62.8593913,62.8593913,65.02695652,64.35460465,67.27981395,63.73466935,62.50754936,68.72564352,71.36278899,64.95946296,68.69276543,71.05081707,71.80667683,66.13556757,71.80667683,65.30181287,69.08834437,65.30181287
575,75.11231884,70.92686131,65.34771739,65.34771739,67.60108696,65.94986047,68.9475814,64.25656452,61.12255365,66.9422963,71.46011009,65.49381481,69.25782716,69.28545122,70.02253049,66.52086486,70.02253049,68.79866082,67.46646358,68.79866082
576,75.04855072,71.29091241,65.29223913,65.29223913,67.54369565,66.83344186,69.87132558,64.14941129,63.18864807,68.65318056,72.91155963,63.88216667,67.55355556,69.88212195,70.62554878,64.93805405,70.62554878,69.41437427,68.76664901,69.41437427
577,75.20362319,72.47459854,65.42715217,65.42715217,67.68326087,63.84451163,66.74653488,63.68091935,60.47244635,66.79020833,70.16587156,64.82788889,68.55362963,70.27245122,71.02003049,65.97502703,71.02003049,65.51574269,70.54511258,65.51574269
578,72.54855072,68.05952555,63.11723913,63.11723913,65.29369565,66.14990698,69.15672093,64.93554839,62.08578112,67.98458333,71.79919266,66.80364815,70.64293827,70.62896341,71.38033537,69.42843243,71.38033537,68.33035673,66.66161589,68.33035673
579,75.30289855,71.38313869,65.51352174,65.51352174,67.7726087,67.19413953,70.2484186,63.39933871,61.61734764,68.68856944,71.37644037,62.49983333,66.09177778,68.95014634,69.68365854,63.4587027,69.68365854,69.01152632,68.71851656,69.01152632
580,74.99275362,71.40671533,65.24369565,65.24369565,67.49347826,63.34311628,66.22234884,65.43178226,61.93474249,66.99074537,71.28176147,65.36922222,69.12607407,70.96312195,71.71804878,63.28983784,71.71804878,66.67639181,68.40596026,66.67639181
581,75.32318841,71.98919708,65.53117391,65.53117391,67.79086957,65.87004651,68.86413953,62.92841935,62.39106438,68.50488426,73.07537615,65.5877963,69.35720988,70.95796341,71.71283537,65.68486486,71.71283537,68.03819883,69.90111258,68.03819883
582,72.8884058,68.24813869,63.41291304,63.41291304,65.59956522,67.33995349,70.40086047,64.5416129,61.55928326,66.88162963,70.06502752,64.04542593,67.72619753,67.68171951,68.4017378,65.79664865,68.4017378,68.18135088,66.51782781,68.18135088
583,74.56304348,71.55164234,64.86984783,64.86984783,67.10673913,63.822,66.723,63.36708871,62.79751502,68.14509722,71.86788991,64.75753704,68.47923457,70.91382927,71.66823171,65.76097297,71.66823171,67.11968421,69.13221192,67.11968421
584,75.87608696,71.02810219,66.01219565,66.01219565,68.28847826,65.62293023,68.6057907,64.35331452,60.70114163,68.58914352,71.42972477,65.42238889,69.1822963,71.79364634,72.55740854,65.53740541,72.55740854,68.08928655,69.62328477,68.08928655
585,74.64565217,72.58554745,64.94171739,64.94171739,67.18108696,66.32181395,69.33644186,63.74091129,62.03092275,67.00043519,71.54245872,65.29672222,69.04940741,68.22393902,68.94972561,68.70183784,68.94972561,67.76200585,67.56029139,67.76200585
586,73.18043478,68.05675182,63.66697826,63.66697826,65.8623913,65.14148837,68.10246512,64.69558065,61.37262232,68.3755463,72.72792661,63.51590741,67.16624691,70.34696341,71.09533537,65.25081081,71.09533537,68.43040351,68.50649007,68.43040351
587,74.65869565,71.82,64.95306522,64.95306522,67.19282609,65.42697674,68.40093023,63.77975,62.35508584,66.92544444,70.37152294,65.02014815,68.75693827,70.12629268,70.87231707,62.59654054,70.87231707,67.18460819,69.39907285,67.18460819
588,75.49710145,70.74171533,65.68247826,65.68247826,67.9473913,65.77539535,68.76518605,64.14212903,62.2592618,68.29128704,71.54422018,66.72148148,70.55604938,70.20252439,70.94935976,63.67275676,70.94935976,68.14676023,69.59160265,68.14676023
589,74.34782609,72.33521898,64.6826087,64.6826087,66.91304348,65.5855814,68.56674419,64.47433871,61.34056223,68.69952315,71.44557798,62.72861111,66.3337037,69.49809756,70.23743902,67.07145946,70.23743902,68.25,66.16749669,68.25
590,73.73115942,68.31678832,64.1461087,64.1461087,66.35804348,65.36455814,68.33567442,63.44372581,62.93359227,66.72827778,71.70891743,65.16353704,68.9085679,70.67940244,71.43131098,65.59448649,71.43131098,66.69874269,69.17486093,66.69874269
591,74.73188406,71.37828467,65.01673913,65.01673913,67.25869565,65.86288372,68.85665116,65.12280645,60.51911159,68.47497222,72.64337615,65.73655556,69.51451852,70.86797561,71.62189024,67.37113514,71.62189024,68.14090643,69.17790728,68.14090643
592,75.99130435,71.01215328,66.11243478,66.11243478,68.39217391,66.03223256,69.03369767,63.20341129,62.26496137,67.06110185,70.22047706,64.15390741,67.84091358,68.46008537,69.18838415,66.03210811,69.18838415,69.3111345,68.74410596,69.3111345
593,73.26956522,71.91083942,63.74452174,63.74452174,65.9426087,64.95116279,67.90348837,65.22718548,61.25257511,68.08063889,72.03082569,64.56151852,68.27195062,70.45815854,71.20771341,67.39967568,71.20771341,65.50935673,67.59258278,65.50935673
594,73.84710145,68.67113139,64.24697826,64.24697826,66.4623913,65.87618605,68.87055814,62.91212097,62.3223133,68.60009722,71.05321101,65.35257407,69.10846914,71.6790122,72.44155488,62.58345946,72.44155488,68.66881287,68.92140397,68.66881287
595,74.65942029,71.64109489,64.95369565,64.95369565,67.19347826,66.11665116,69.12195349,64.57837097,63.02842718,66.93639815,71.68777982,65.39392593,69.15219753,67.80495122,68.52628049,63.55027027,68.52628049,69.29250877,70.2173245,69.29250877
596,77.07681159,71.23613139,67.05682609,67.05682609,69.36913043,64.43902326,67.36806977,63.22283065,62.97669528,68.36543519,72.44036697,63.83544444,67.50414815,70.44039024,71.1897561,66.51372973,71.1897561,65.62749708,66.44593377,65.62749708
597,72.40507246,71.42890511,62.99241304,62.99241304,65.16456522,65.91967442,68.91602326,64.82666129,60.61814163,67.27764815,70.47633028,64.86494444,68.59281481,71.08234146,71.83853659,65.77167568,71.83853659,68.29895906,68.54609272,68.29895906
598,74.53985507,68.79248175,64.84967391,64.84967391,67.08586957,66.99255814,70.03767442,63.72877419,62.11606009,67.92812963,72.21930275,66.51257407,70.3351358,69.1329878,69.86844512,66.26756757,69.86844512,69.31166667,69.08834437,69.31166667
599,74.63550725,71.8539781,64.9328913,64.9328913,67.17195652,63.43162791,66.31488372,64.28846774,61.66401288,68.71300463,70.62649541,62.71303704,66.31723457,70.04089024,70.7860061,65.57189189,70.7860061,66.30600585,69.36860927,66.30600585
600,76.51884058,70.87346715,66.5713913,66.5713913,68.86695652,66.29776744,69.31130233,64.08491129,61.75484979,66.84287037,71.73401835,65.18018519,68.92617284,70.0907561,70.83640244,68.71372973,70.83640244,68.14622807,67.3141457,68.14622807
601,72.49637681,71.65635036,63.07184783,63.07184783,65.24673913,67.1127907,70.16337209,63.73293548,62.55991416,68.25547685,72.49453211,65.5937037,69.36345679,71.01012195,71.76554878,63.67751351,71.76554878,68.21753801,68.93480795,68.21753801
602,74.16521739,69.3070073,64.52373913,64.52373913,66.74869565,63.53804651,66.42613953,64.91196774,61.22906438,67.24689352,70.75376147,64.46055556,68.16518519,68.66814634,69.39865854,63.63708108,69.39865854,67.15480702,70.10948344,67.15480702
603,74.94637681,71.17718978,65.20334783,65.20334783,67.45173913,65.6792093,68.66462791,63.39205645,63.0169485,67.98037037,72.04491743,64.43961111,68.14303704,70.66564634,71.41740854,65.39232432,71.41740854,67.91473684,67.0424106,67.91473684
604,76.42681159,71.51350365,66.49132609,66.49132609,68.78413043,67.51646512,70.58539535,65.38566129,60.57788841,68.91564815,70.56836697,65.23066667,68.97955556,71.4440122,72.20405488,65.94291892,72.20405488,67.92378363,68.22866225,67.92378363
605,72.34492754,71.21116788,62.94008696,62.94008696,65.11043478,63.86190698,66.76472093,62.90449194,62.16094421,66.62800926,72.04491743,65.80637037,69.58834568,67.80265854,68.52396341,65.66821622,68.52396341,68.42880702,69.0834702,68.42880702
606,74.46521739,69.43459854,64.78473913,64.78473913,67.01869565,65.62497674,68.60793023,64.62726613,61.6351588,68.1813287,72.12110092,63.44018519,67.08617284,70.56935366,71.32009146,65.97264865,71.32009146,67.04039181,69.92913907,67.04039181
607,75.26449275,70.71328467,65.4801087,65.4801087,67.73804348,66.22562791,69.23588372,63.43470968,61.93118026,67.33115278,71.12499083,65.13077778,68.87392593,71.25257317,72.01057927,68.65783784,72.01057927,68.16325731,65.9895894,68.16325731
608,76.18768116,72.01832117,66.28328261,66.28328261,68.56891304,65.14353488,68.10460465,64.27598387,62.3483176,68.11771296,71.92073394,66.49431481,70.31582716,69.00345122,69.73753049,64.72994595,69.73753049,68.39581287,69.26137748,68.39581287
609,71.96594203,70.89635036,62.61036957,62.61036957,64.76934783,65.4372093,68.41162791,63.65699194,61.52116738,68.71005556,70.48954128,62.7662037,66.37345679,70.10795122,70.85378049,63.2172973,70.85378049,66.55984795,69.28087417,66.55984795
610,74.66956522,69.62113139,64.96252174,64.96252174,67.2026087,65.66948837,68.65446512,64.81001613,62.88621459,66.81801389,72.10921101,65.04001852,68.77795062,70.11597561,70.86189024,63.77383784,70.86189024,68.15048538,68.14519205,68.15048538
611,75.15942029,70.92616788,65.38869565,65.38869565,67.64347826,65.70427907,68.69083721,63.76345161,60.65269528,68.00185648,72.10656881,65.58511111,69.35437037,70.63010976,71.3814939,66.64216216,71.3814939,69.17330409,68.45348344,69.17330409
612,76.15942029,71.65427007,66.25869565,66.25869565,68.54347826,65.12716279,68.08748837,64.06757258,61.93866094,67.51947222,70.87266055,64.35475926,68.05330864,69.14043902,69.87597561,65.22583784,69.87597561,65.77863158,68.84768212,65.77863158
613,71.56376812,70.98649635,62.26047826,62.26047826,64.4073913,66.01995349,69.02086047,64.52115323,61.48946352,68.03640278,72.57027523,64.57601852,68.28728395,70.735,71.4875,67.29027027,71.4875,68.55280117,70.00956291,68.55280117
614,75.29565217,69.56912409,65.50721739,65.50721739,67.76608696,66.05986047,69.0625814,63.51758871,62.20974678,68.90511574,70.14517431,65.37137037,69.12834568,71.01814634,71.77365854,66.05232432,71.77365854,69.39734503,66.34113907,69.39734503
615,75.07391304,71.00105839,65.31430435,65.31430435,67.56652174,64.86725581,67.81576744,65.10512097,62.25284979,66.6124213,72.27919266,65.41057407,69.16980247,67.70693902,68.42722561,67.67556757,68.42722561,65.65676608,69.29427815,65.65676608
616,75.84710145,71.81861314,65.98697826,65.98697826,68.2623913,66.16269767,69.17009302,63.21312097,61.35481116,67.99764352,71.78994495,63.43911111,67.08503704,70.78429268,71.53731707,62.47524324,71.53731707,68.09194737,68.47846358,68.09194737
617,71.78913043,70.44631387,62.45654348,62.45654348,64.61021739,66.12381395,69.12944186,65.24070968,63.08569957,67.55149074,70.92286239,65.27631481,69.02782716,71.88134146,72.64603659,63.93913514,72.64603659,69.47184795,69.08956291,69.47184795
618,75.54855072,70.09058394,65.72723913,65.72723913,67.99369565,64.32339535,67.24718605,62.88091129,60.59106867,67.92770833,72.87588991,66.54103704,70.36523457,68.28526829,69.01170732,66.96918919,69.01170732,66.28205848,67.35374834,66.28205848
619,74.62318841,71.14182482,64.92217391,64.92217391,67.16086957,65.94627907,68.94383721,64.55999194,62.28526609,68.99822222,69.5506789,62.91925926,66.53530864,70.39740244,71.14631098,64.85243243,71.14631098,68.21647368,68.85438411,68.21647368
620,76.02028986,71.8019708,66.13765217,66.13765217,68.41826087,66.95572093,69.99916279,63.20306452,61.10581116,66.72869907,72.70194495,65.17212963,68.91765432,70.04891463,70.79411585,66.49708108,70.79411585,68.2324386,70.59872848,68.2324386
621,71.9057971,69.84025547,62.55804348,62.55804348,64.71521739,63.26688372,66.14265116,64.75904032,62.46480258,67.7604537,71.6666422,65.17105556,68.91651852,70.05808537,70.80338415,65.63135135,70.80338415,67.11755556,66.5202649,67.11755556
622,75.18188406,70.55656934,65.40823913,65.40823913,67.66369565,66.45227907,69.47283721,63.81130645,61.88772103,67.65934259,71.03075229,64.5105,68.218,69.69641463,70.43786585,69.15135135,70.43786585,67.87163158,68.75019868,67.87163158
623,74.84565217,70.91576642,65.11571739,65.11571739,67.36108696,67.01404651,70.06013953,64.30615323,61.58742489,67.81227315,72.77988991,64.54487037,68.25434568,70.59056098,71.34152439,63.21610811,71.34152439,67.87961404,68.6106755,67.87961404
624,75.5326087,72.65974453,65.71336957,65.71336957,67.97934783,63.48637209,66.37211628,64.07970968,62.97348927,69.19328241,69.81489908,65.36331481,69.11982716,70.69946341,71.45158537,63.46940541,71.45158537,68.37505848,69.70858278,68.37505848
625,72.33478261,68.97693431,62.93126087,62.93126087,65.10130435,65.89153488,68.88660465,63.73328226,60.82617597,66.58250926,72.28491743,65.80744444,69.58948148,68.74437805,69.47570122,65.5932973,69.47570122,66.9877076,66.74996026,66.9877076
626,75.53550725,70.50525547,65.7158913,65.7158913,67.98195652,67.15218605,70.20455814,64.88353226,62.25142489,67.81943519,71.41122936,62.92785185,66.54439506,70.20309756,70.94993902,65.79783784,70.94993902,68.17922222,68.94394702,68.17922222
627,74.60724638,70.63978102,64.90830435,64.90830435,67.14652174,64.15865116,67.07495349,63.35009677,60.97970815,67.66776852,71.57592661,65.45192593,69.21353086,71.85153659,72.61591463,66.11772973,72.61591463,68.36654386,69.68908609,68.36654386
628,75.39565217,73.24083942,65.59421739,65.59421739,67.85608696,65.57074419,68.55123256,65.34716935,62.65538197,67.795,72.75699083,66.42664815,70.2442716,67.8347561,68.55640244,65.92627027,68.55640244,66.90522222,67.63157616,66.90522222
629,73.0115942,68.79178832,63.52008696,63.52008696,65.71043478,66.35660465,69.37281395,63.01545968,61.54396567,69.11913426,69.85805505,62.86716667,66.48022222,70.51089024,71.2610061,68.46756757,71.2610061,68.17390058,68.27070199,68.17390058
630,74.83985507,70.76043796,65.11067391,65.11067391,67.35586957,64.93530233,67.88690698,64.6598629,61.69464807,66.59219907,72.05152294,65.34612963,69.10165432,70.63354878,71.38496951,64.13059459,71.38496951,69.01152632,69.6226755,69.01152632
631,75.51014493,70.80759124,65.69382609,65.69382609,67.95913043,65.60451163,68.58653488,63.37783871,62.93893562,68.01575926,71.44822018,64.86548148,68.59338272,69.4992439,70.23859756,63.62281081,70.23859756,66.00639766,69.58124503,66.00639766
632,74.67681159,72.90591241,64.96882609,64.96882609,67.20913043,65.75493023,68.7437907,64.28291935,60.78342918,67.55359722,71.1293945,64.86011111,68.5877037,69.98357317,70.72807927,64.65145946,70.72807927,68.30853801,66.12423841,68.30853801
633,73.35289855,68.5809854,63.81702174,63.81702174,66.0176087,65.63776744,68.62130233,63.62716935,62.32160086,67.88010185,73.09387156,64.5207037,68.22879012,70.27531707,71.02292683,66.19383784,71.02292683,69.47397661,69.1584106,69.47397661
634,74.63695652,70.61481752,64.93415217,64.93415217,67.17326087,65.16809302,68.13027907,64.90260484,61.11578541,68.96325463,69.88051376,65.23764815,68.98693827,70.6507439,71.40234756,65.53859459,71.40234756,65.48807018,69.23761589,65.48807018
635,75.63550725,71.09189781,65.8028913,65.8028913,68.07195652,65.70427907,68.69083721,63.67016935,62.46836481,66.76872222,72.24352294,65.89444444,69.68148148,68.98510976,69.7189939,66.82054054,69.7189939,68.02489474,68.73313907,68.02489474
636,74.45942029,72.97525547,64.77969565,64.77969565,67.01347826,66.35967442,69.37602326,64.07901613,61.52330472,67.99680093,72.69062687,62.96974074,66.58869136,70.55559756,71.30618902,66.12367568,71.30618902,69.74484795,67.3738543,69.74484795
637,73.27826087,68.53660584,63.75208696,63.75208696,65.95043478,64.54953488,67.48360465,64.56172581,61.6444206,67.46343981,71.45218349,65.37835185,69.1357284,71.4910122,72.25155488,67.26648649,72.25155488,66.14476023,69.15109934,66.14476023
638,74.90362319,70.52605839,65.16615217,65.16615217,67.41326087,66.43027907,69.44983721,63.5553871,63.19506009,67.87041204,71.47376147,66.48464815,70.30560494,67.74476829,68.46545732,62.98064865,68.46545732,67.83012281,70.22524503,67.83012281
639,75.3826087,71.45664234,65.58286957,65.58286957,67.84434783,66.11665116,69.12195349,65.08639516,60.66908155,68.89668981,72.94106422,62.90368519,66.51883951,70.30454878,71.05246951,63.65135135,71.05246951,68.74704094,66.39475497,68.74704094
640,73.86376812,72.48708029,64.26147826,64.26147826,66.4773913,64.03688372,66.94765116,63.23878226,62.46907725,66.7367037,70.11478899,65.21455556,68.96251852,71.69907317,72.46182927,67.30097297,72.46182927,66.99143275,68.6234702,66.99143275
641,74.19855072,68.65171533,64.55273913,64.55273913,66.77869565,66.1192093,69.12462791,65.10858871,60.77274249,68.00269907,71.79963303,64.82305556,68.54851852,68.8039878,69.53594512,65.164,69.53594512,67.83916959,69.01340397,67.83916959
642,74.72826087,70.65156934,65.01358696,65.01358696,67.25543478,67.01148837,70.05746512,62.92772581,62.64825751,70.66704878,71.54025688,65.04861111,68.78703704,70.02942683,70.77442073,66.13081081,70.77442073,67.92378363,69.27356291,67.92378363
643,76.43188406,71.80613139,66.49573913,66.49573913,68.78869565,63.19730233,66.06990698,64.56276613,61.63302146,68.102125,71.0893211,64.52553704,68.23390123,70.19335366,70.94009146,65.90724324,70.94009146,68.36069006,67.51154967,68.36069006
644,72.41594203,72.37058394,63.00186957,63.00186957,65.17434783,66.52186047,69.5455814,63.21658871,61.77586695,67.69852315,73.21277064,65.31874074,69.07269136,70.73442683,71.48692073,68.49610811,71.48692073,67.0904152,68.8074702,67.0904152
645,74.63405797,68.24883212,64.93163043,64.93163043,67.17065217,67.00995349,70.05586047,64.62830645,62.85949785,67.87209722,70.04917431,65.75964815,69.53893827,69.19718293,69.93332317,63.63113514,69.93332317,68.26117544,70.21184106,68.26117544
